,basin,D_P,D_ET,P_ET,D_var,P_var,ET_var,year
173,SNS,-0.5500735142472841,0.793703456014735,-0.036534215911779765,13357.370369506594,47226.72855233144,19664.31599033789,2013
174,SNS,-0.6253159085716685,0.6551306057186999,0.03130393894287884,25686.184982759063,29477.115201714718,18041.888492852857,2014
175,SNS,-0.6862713448992743,0.5141856572949562,0.05342145352252653,41235.85325818655,26701.42746112137,15372.482127910893,2015
176,SNS,-0.10856560295059638,0.7744060786062982,0.23343310074314363,7649.1105114298425,57330.75641376158,11833.999992810603,2016
177,SNS,-0.2299628574552812,0.8990070398386069,0.14149662082850037,9504.508457565853,325766.59987804247,12417.377775288784,2017
178,SNS,0.1907099362872484,0.9860296710601819,0.22638899824118214,5822.355185237349,55073.847667035065,12944.829493690775,2018
179,SNS,-0.16783006590763777,0.9833901975390025,-0.08304829338934358,4684.088558823358,87556.11148834148,12857.140809705352,2019
180,SNS,-0.18539967475885058,0.9568779718516995,0.04168257526180915,7390.175104659336,24093.624479246053,15740.316750736894,2020
181,SNS,-0.48784767365667625,0.9045645467981398,-0.1788735528268736,29539.94750375533,19954.453021664427,20021.711997172617,2021
182,SNS,-0.5894290836080608,0.8002368529025764,-0.1525893128400349,39289.11945882275,63135.626470645824,13738.7021095294,2022
183,SNS,-0.5767394399702491,0.8989010037659567,-0.19594820741007246,12501.792367902024,148261.48428398353,14124.830131223902,2023
184,MRC,-0.1628749340238887,0.9946402175632814,-0.17683526118517826,23423.033646657965,17379.645552887472,25304.572563721555,2001
185,MRC,-0.3093139879615221,0.9895083342059673,-0.2168922625210868,14960.673283491818,37760.24643192838,30554.57487846002,2002
186,MRC,-0.35624222875732336,0.9742987551652253,-0.20191935788855042,15729.412439675118,76169.25814557317,28590.742986043246,2003
187,MRC,-0.33004442183777694,0.9891330482806645,-0.2375184479139637,23432.299002590098,32940.736925247584,36001.823229415204,2004
188,MRC,-0.342122189340169,0.986979260730088,-0.25952639159434737,12693.59643407878,82291.05780195164,26930.276976536737,2005
